drug_name,ndc,strength,strength_uom,manufacturer,status
Effexor XR,'00008083620',150,mg,WYETH PHARM,Active
Effexor XR,'00008083621',150,mg,WYETH PHARM,Active
Effexor XR,'00008083622',150,mg,WYETH PHARM,Active
Effexor XR,'16590008730',150,mg,STAT RX USA,Active
Effexor XR,'16590008756',150,mg,STAT RX USA,Active
Effexor XR,'16590008760',150,mg,STAT RX USA,Active
Effexor XR,'16590008772',150,mg,STAT RX USA,Active
Effexor XR,'16590008790',150,mg,STAT RX USA,Active
Effexor XR,'16590048730',150,mg,STAT RX USA,Active
Effexor XR,'16590048760',150,mg,STAT RX USA,Active
Effexor XR,'16590048772',150,mg,STAT RX USA,Active
Effexor XR,'16590048790',150,mg,STAT RX USA,Active
Effexor XR,'18837004830',150,mg,INNOVIANT PHARM,Active
Effexor XR,'18837004860',150,mg,INNOVIANT PHARM,Active
Effexor XR,'21695004715',150,mg,PHYSICIAN PARTN,Active
Effexor XR,'21695004745',150,mg,PHYSICIAN PARTN,Active
Effexor XR,'33358012330',150,mg,RXCHANGE CO.,Active
Effexor XR,'33358012360',150,mg,RXCHANGE CO.,Active
Effexor XR,'33358012390',150,mg,RXCHANGE CO.,Active
Effexor XR,'49999059915',150,mg,QUALITY CARE,Active
Effexor XR,'49999059930',150,mg,QUALITY CARE,Active
Effexor XR,'49999059960',150,mg,QUALITY CARE,Active
Effexor XR,'49999059990',150,mg,QUALITY CARE,Active
Effexor XR,'52959038830',150,mg,PHARMA PAC,Active
Effexor XR,'52959038860',150,mg,PHARMA PAC,Active
Effexor XR,'54569523100',150,mg,A-S MEDICATION,Active
Effexor XR,'54868425200',150,mg,PHYSICIANS TC.,Active
Effexor XR,'54868425201',150,mg,PHYSICIANS TC.,Active
Effexor XR,'54868425202',150,mg,PHYSICIANS TC.,Active
Effexor XR,'54868425203',150,mg,PHYSICIANS TC.,Active
Effexor XR,'54868425204',150,mg,PHYSICIANS TC.,Active
Effexor XR,'55045336808',150,mg,DRX,Active
Effexor XR,'55289089730',150,mg,PD-RX PHARM,Active
Effexor XR,'55887019330',150,mg,DHS INC.,Active
Effexor XR,'55887019360',150,mg,DHS INC.,Active
Effexor XR,'55887019390',150,mg,DHS INC.,Active
Effexor XR,'58016061600',150,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016061630',150,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016061660',150,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016061690',150,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58864075630',150,mg,PD-RX PHARM,Active
Effexor XR,'63629331401',150,mg,BRYANT RANCH PR,Active
Effexor XR,'63629331402',150,mg,BRYANT RANCH PR,Active
Effexor XR,'63629331403',150,mg,BRYANT RANCH PR,Active
Effexor XR,'67544018930',150,mg,APHENA PHARMA S,Active
Effexor XR,'67544018953',150,mg,APHENA PHARMA S,Active
Effexor XR,'67801031203',150,mg,DIRECT PHARMACE,Active
Effexor XR,'68071041215',150,mg,NUCARE PHARMACE,Active
Effexor XR,'68071041230',150,mg,NUCARE PHARMACE,Active
Effexor XR,'68071041260',150,mg,NUCARE PHARMACE,Active
Effexor XR,'68115047800',150,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115047815',150,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115047830',150,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115047860',150,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115047890',150,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115087800',150,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68387034915',150,mg,DISPENSING SOLN,Active
Effexor XR,'68387034930',150,mg,DISPENSING SOLN,Active
Effexor XR,'00008083701',37.5,mg,WYETH PHARM,Active
Effexor XR,'00008083702',37.5,mg,WYETH PHARM,Active
Effexor XR,'00008083703',37.5,mg,WYETH PHARM,Active
Effexor XR,'00008083720',37.5,mg,WYETH PHARM,Active
Effexor XR,'00008083721',37.5,mg,WYETH PHARM,Active
Effexor XR,'00008083722',37.5,mg,WYETH PHARM,Active
Effexor XR,'16590008530',37.5,mg,STAT RX USA,Active
Effexor XR,'16590008560',37.5,mg,STAT RX USA,Active
Effexor XR,'18837004630',37.5,mg,INNOVIANT PHARM,Active
Effexor XR,'21695004515',37.5,mg,PHYSICIAN PARTN,Active
Effexor XR,'52959077160',37.5,mg,PHARMA PAC,Active
Effexor XR,'54569526500',37.5,mg,A-S MEDICATION,Active
Effexor XR,'54868450400',37.5,mg,PHYSICIANS TC.,Active
Effexor XR,'54868450401',37.5,mg,PHYSICIANS TC.,Active
Effexor XR,'54868450402',37.5,mg,PHYSICIANS TC.,Active
Effexor XR,'55289086930',37.5,mg,PD-RX PHARM,Active
Effexor XR,'58016076500',37.5,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016076530',37.5,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016076560',37.5,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016076590',37.5,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58864069630',37.5,mg,PD-RX PHARM,Active
Effexor XR,'67801032103',37.5,mg,DIRECT PHARMACE,Active
Effexor XR,'68071033330',37.5,mg,NUCARE PHARMACE,Active
Effexor XR,'68115050500',37.5,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115050515',37.5,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115050530',37.5,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115050560',37.5,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115050590',37.5,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115097400',37.5,mg,"DISPENSEXPRESS,",Active
Effexor XR,'00008083301',75,mg,WYETH PHARM,Active
Effexor XR,'00008083302',75,mg,WYETH PHARM,Active
Effexor XR,'00008083303',75,mg,WYETH PHARM,Active
Effexor XR,'00008083320',75,mg,WYETH PHARM,Active
Effexor XR,'00008083321',75,mg,WYETH PHARM,Active
Effexor XR,'00008083322',75,mg,WYETH PHARM,Active
Effexor XR,'16590008630',75,mg,STAT RX USA,Active
Effexor XR,'16590008656',75,mg,STAT RX USA,Active
Effexor XR,'16590008660',75,mg,STAT RX USA,Active
Effexor XR,'16590008690',75,mg,STAT RX USA,Active
Effexor XR,'16590048630',75,mg,STAT RX USA,Active
Effexor XR,'16590048660',75,mg,STAT RX USA,Active
Effexor XR,'16590048672',75,mg,STAT RX USA,Active
Effexor XR,'16590048690',75,mg,STAT RX USA,Active
Effexor XR,'18837004930',75,mg,INNOVIANT PHARM,Active
Effexor XR,'18837004940',75,mg,INNOVIANT PHARM,Active
Effexor XR,'18837004960',75,mg,INNOVIANT PHARM,Active
Effexor XR,'18837004990',75,mg,INNOVIANT PHARM,Active
Effexor XR,'21695004615',75,mg,PHYSICIAN PARTN,Active
Effexor XR,'21695004630',75,mg,PHYSICIAN PARTN,Active
Effexor XR,'21695004645',75,mg,PHYSICIAN PARTN,Active
Effexor XR,'21695004660',75,mg,PHYSICIAN PARTN,Active
Effexor XR,'21695004690',75,mg,PHYSICIAN PARTN,Active
Effexor XR,'21695029615',75,mg,PHYSICIAN PARTN,Active
Effexor XR,'21695029645',75,mg,PHYSICIAN PARTN,Active
Effexor XR,'49999024915',75,mg,QUALITY CARE,Active
Effexor XR,'49999024930',75,mg,QUALITY CARE,Active
Effexor XR,'52959055030',75,mg,PHARMA PAC,Active
Effexor XR,'52959055060',75,mg,PHARMA PAC,Active
Effexor XR,'54569465900',75,mg,A-S MEDICATION,Active
Effexor XR,'54868425300',75,mg,PHYSICIANS TC.,Active
Effexor XR,'54868425301',75,mg,PHYSICIANS TC.,Active
Effexor XR,'54868425302',75,mg,PHYSICIANS TC.,Active
Effexor XR,'54868425303',75,mg,PHYSICIANS TC.,Active
Effexor XR,'54868425304',75,mg,PHYSICIANS TC.,Active
Effexor XR,'55045319606',75,mg,DRX,Active
Effexor XR,'55045319608',75,mg,DRX,Active
Effexor XR,'55045338708',75,mg,DRX,Active
Effexor XR,'55289027730',75,mg,PD-RX PHARM,Active
Effexor XR,'55887066530',75,mg,DHS INC.,Active
Effexor XR,'55887066560',75,mg,DHS INC.,Active
Effexor XR,'55887066582',75,mg,DHS INC.,Active
Effexor XR,'55887066590',75,mg,DHS INC.,Active
Effexor XR,'58016061500',75,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016061530',75,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016061560',75,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58016061590',75,mg,SOUTHWOOD PHARM,Active
Effexor XR,'58864062930',75,mg,PD-RX PHARM,Active
Effexor XR,'58864095430',75,mg,PD-RX PHARM,Active
Effexor XR,'67544019030',75,mg,APHENA PHARMA S,Active
Effexor XR,'67544019060',75,mg,APHENA PHARMA S,Active
Effexor XR,'67801041103',75,mg,DIRECT PHARMACE,Active
Effexor XR,'68071032230',75,mg,NUCARE PHARMACE,Active
Effexor XR,'68071032240',75,mg,NUCARE PHARMACE,Active
Effexor XR,'68071032260',75,mg,NUCARE PHARMACE,Active
Effexor XR,'68071032290',75,mg,NUCARE PHARMACE,Active
Effexor XR,'68115029600',75,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115029615',75,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115029630',75,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115029660',75,mg,"DISPENSEXPRESS,",Active
Effexor XR,'68115029690',75,mg,"DISPENSEXPRESS,",Active
venlafaxine,'00093738301',100,mg,TEVA USA,Active
venlafaxine,'00378488501',100,mg,MYLAN,Active
venlafaxine,'00603615121',100,mg,QUALITEST,Active
venlafaxine,'00603615125',100,mg,QUALITEST,Active
venlafaxine,'13811067610',100,mg,TRIGEN LABORATO,Active
venlafaxine,'16590065030',100,mg,STAT RX USA,Active
venlafaxine,'16590065060',100,mg,STAT RX USA,Active
venlafaxine,'16590065090',100,mg,STAT RX USA,Active
venlafaxine,'16714031501',100,mg,NORTHSTAR RX LL,Active
venlafaxine,'16714065901',100,mg,NORTHSTAR RX LL,Active
venlafaxine,'21695072060',100,mg,PHYSICIAN PARTN,Active
venlafaxine,'23155025001',100,mg,HERITAGE PHARMA,Active
venlafaxine,'23155025009',100,mg,HERITAGE PHARMA,Active
venlafaxine,'42254011560',100,mg,PHYSICIAN PARTN,Active
venlafaxine,'42291089650',100,mg,AVKARE,Active
venlafaxine,'42291089690',100,mg,AVKARE,Active
venlafaxine,'50268080211',100,mg,AVPAK,Active
venlafaxine,'50268080215',100,mg,AVPAK,Active
venlafaxine,'52817013410',100,mg,"TRUPHARMA, LLC.",Active
venlafaxine,'52959060630',100,mg,PHARMA PAC,Active
venlafaxine,'52959060660',100,mg,PHARMA PAC,Active
venlafaxine,'54868624700',100,mg,PHYSICIANS TC.,Active
venlafaxine,'55111054990',100,mg,DR.REDDY'S LAB,Active
venlafaxine,'57237017601',100,mg,CITRON PHARMA L,Active
venlafaxine,'57237017690',100,mg,CITRON PHARMA L,Active
venlafaxine,'57664039688',100,mg,CARACO/SUN PHAR,Active
venlafaxine,'59762348402',100,mg,GREENSTONE LLC.,Active
venlafaxine,'62332001231',100,mg,ALEMBIC PHARMAC,Active
venlafaxine,'63187075230',100,mg,PROFICIENT RX L,Active
venlafaxine,'63629468901',100,mg,BRYANT RANCH PR,Active
venlafaxine,'63629468902',100,mg,BRYANT RANCH PR,Active
venlafaxine,'63629468903',100,mg,BRYANT RANCH PR,Active
venlafaxine,'65162030509',100,mg,AMNEAL PHARMACE,Active
venlafaxine,'65862040801',100,mg,AUROBINDO PHARM,Active
venlafaxine,'65862040820',100,mg,AUROBINDO PHARM,Active
venlafaxine,'67263049801',100,mg,REDWOOD UNIT DO,Active
venlafaxine,'68001015600',100,mg,BLUEPOINT LABOR,Active
venlafaxine,'68084090525',100,mg,AHP,Active
venlafaxine,'68084090595',100,mg,AHP,Active
venlafaxine,'68382010101',100,mg,ZYDUS PHARMACEU,Active
venlafaxine,'68382010110',100,mg,ZYDUS PHARMACEU,Active
venlafaxine,'00093738605',150,mg,TEVA USA,Active
venlafaxine,'00093738656',150,mg,TEVA USA,Active
venlafaxine,'00093738698',150,mg,TEVA USA,Active
venlafaxine,'00378513305',150,mg,MYLAN,Active
venlafaxine,'00904624861',150,mg,MAJOR PHARMACEU,Active
venlafaxine,'00904647061',150,mg,MAJOR PHARMACEU,Active
venlafaxine,'13668002001',150,mg,TORRENT PHARMAC,Active
venlafaxine,'13668002005',150,mg,TORRENT PHARMAC,Active
venlafaxine,'13668002030',150,mg,TORRENT PHARMAC,Active
venlafaxine,'13668002071',150,mg,TORRENT PHARMAC,Active
venlafaxine,'13668002074',150,mg,TORRENT PHARMAC,Active
venlafaxine,'13668002090',150,mg,TORRENT PHARMAC,Active
venlafaxine,'21695096130',150,mg,PHYSICIAN PARTN,Active
venlafaxine,'35356058014',150,mg,QUALITY CARE,Active
venlafaxine,'35356058030',150,mg,QUALITY CARE,Active
venlafaxine,'35356058060',150,mg,QUALITY CARE,Active
venlafaxine,'42254034930',150,mg,PHYSICIAN PARTN,Active
venlafaxine,'42254034990',150,mg,PHYSICIAN PARTN,Active
venlafaxine,'42291089990',150,mg,AVKARE,Active
venlafaxine,'43353023453',150,mg,APHENA PHARMA S,Active
venlafaxine,'43353023479',150,mg,APHENA PHARMA S,Active
venlafaxine,'43353086953',150,mg,APHENA PHARMA S,Active
venlafaxine,'43353086979',150,mg,APHENA PHARMA S,Active
venlafaxine,'51079013601',150,mg,MYLAN INSTITUTI,Active
venlafaxine,'51079013604',150,mg,MYLAN INSTITUTI,Active
venlafaxine,'52343013330',150,mg,LUCID PHARMA LL,Active
venlafaxine,'52343013390',150,mg,LUCID PHARMA LL,Active
venlafaxine,'54569622700',150,mg,A-S MEDICATION,Active
venlafaxine,'54569622701',150,mg,A-S MEDICATION,Active
venlafaxine,'54868614000',150,mg,PHYSICIANS TC.,Active
venlafaxine,'54868614001',150,mg,PHYSICIANS TC.,Active
venlafaxine,'55111045505',150,mg,DR.REDDY'S LAB,Active
venlafaxine,'55111045530',150,mg,DR.REDDY'S LAB,Active
venlafaxine,'55111045590',150,mg,DR.REDDY'S LAB,Active
venlafaxine,'59762018201',150,mg,GREENSTONE LLC.,Active
venlafaxine,'59762018202',150,mg,GREENSTONE LLC.,Active
venlafaxine,'59762018203',150,mg,GREENSTONE LLC.,Active
venlafaxine,'59762018204',150,mg,GREENSTONE LLC.,Active
venlafaxine,'60429012330',150,mg,"GSMS, INC.",Active
venlafaxine,'60429012390',150,mg,"GSMS, INC.",Active
venlafaxine,'60505378003',150,mg,APOTEX CORP,Active
venlafaxine,'60505378009',150,mg,APOTEX CORP,Active
venlafaxine,'61919084830',150,mg,DIRECT RX,Active
venlafaxine,'63629453401',150,mg,BRYANT RANCH PR,Active
venlafaxine,'63629453402',150,mg,BRYANT RANCH PR,Active
venlafaxine,'63739051210',150,mg,MCKESSON PACKAG,Active
venlafaxine,'63739063310',150,mg,MCKESSON PACKAG,Active
venlafaxine,'64679071801',150,mg,WOCKHARDT USA L,Active
venlafaxine,'64679071804',150,mg,WOCKHARDT USA L,Active
venlafaxine,'64679071805',150,mg,WOCKHARDT USA L,Active
venlafaxine,'65862052930',150,mg,AUROBINDO PHARM,Active
venlafaxine,'65862052990',150,mg,AUROBINDO PHARM,Active
venlafaxine,'65862069701',150,mg,AUROBINDO PHARM,Active
venlafaxine,'65862069705',150,mg,AUROBINDO PHARM,Active
venlafaxine,'65862069730',150,mg,AUROBINDO PHARM,Active
venlafaxine,'65862069790',150,mg,AUROBINDO PHARM,Active
venlafaxine,'68084048601',150,mg,AHP,Active
venlafaxine,'68084048611',150,mg,AHP,Active
venlafaxine,'68084071301',150,mg,AHP,Active
venlafaxine,'68084071311',150,mg,AHP,Active
venlafaxine,'68382003606',150,mg,ZYDUS PHARMACEU,Active
venlafaxine,'68382003610',150,mg,ZYDUS PHARMACEU,Active
venlafaxine,'68382003616',150,mg,ZYDUS PHARMACEU,Active
venlafaxine,'00131326732',150,mg,UCB PHARMA,Active
venlafaxine,'00131326746',150,mg,UCB PHARMA,Active
venlafaxine,'13811071430',150,mg,TRIGEN LABORATO,Active
venlafaxine,'13811071490',150,mg,TRIGEN LABORATO,Active
venlafaxine,'16590084830',150,mg,STAT RX USA,Active
venlafaxine,'16590084860',150,mg,STAT RX USA,Active
venlafaxine,'41616075881',150,mg,SUN PHARMA GLOB,Active
venlafaxine,'41616075883',150,mg,SUN PHARMA GLOB,Active
venlafaxine,'43353093879',150,mg,APHENA PHARMA S,Active
venlafaxine,'65580030303',150,mg,UCB PHARMA,Active
venlafaxine,'65580030309',150,mg,UCB PHARMA,Active
venlafaxine,'68025008130',150,mg,VERTICAL PHARM,Active
venlafaxine,'68025008190',150,mg,VERTICAL PHARM,Active
venlafaxine,'00131326832',225,mg,UCB PHARMA,Active
venlafaxine,'00131326846',225,mg,UCB PHARMA,Active
venlafaxine,'13811071530',225,mg,TRIGEN LABORATO,Active
venlafaxine,'13811071590',225,mg,TRIGEN LABORATO,Active
venlafaxine,'65580030403',225,mg,UCB PHARMA,Active
venlafaxine,'65580030409',225,mg,UCB PHARMA,Active
venlafaxine,'68025008230',225,mg,VERTICAL PHARM,Active
venlafaxine,'68025008290',225,mg,VERTICAL PHARM,Active
venlafaxine,'00093019901',25,mg,TEVA USA,Active
venlafaxine,'00378488101',25,mg,MYLAN,Active
venlafaxine,'00603615621',25,mg,QUALITEST,Active
venlafaxine,'13811067210',25,mg,TRIGEN LABORATO,Active
venlafaxine,'16714031101',25,mg,NORTHSTAR RX LL,Active
venlafaxine,'16714065501',25,mg,NORTHSTAR RX LL,Active
venlafaxine,'21695071530',25,mg,PHYSICIAN PARTN,Active
venlafaxine,'21695071560',25,mg,PHYSICIAN PARTN,Active
venlafaxine,'23155024601',25,mg,HERITAGE PHARMA,Active
venlafaxine,'23155024609',25,mg,HERITAGE PHARMA,Active
venlafaxine,'42254005030',25,mg,PHYSICIAN PARTN,Active
venlafaxine,'42254005060',25,mg,PHYSICIAN PARTN,Active
venlafaxine,'42291089290',25,mg,AVKARE,Active
venlafaxine,'50268079811',25,mg,AVPAK,Active
venlafaxine,'50268079815',25,mg,AVPAK,Active
venlafaxine,'52817013010',25,mg,"TRUPHARMA, LLC.",Active
venlafaxine,'55111054590',25,mg,DR.REDDY'S LAB,Active
venlafaxine,'57237017201',25,mg,CITRON PHARMA L,Active
venlafaxine,'57237017290',25,mg,CITRON PHARMA L,Active
venlafaxine,'57664039288',25,mg,CARACO/SUN PHAR,Active
venlafaxine,'59762348003',25,mg,GREENSTONE LLC.,Active
venlafaxine,'62332000831',25,mg,ALEMBIC PHARMAC,Active
venlafaxine,'65162030009',25,mg,AMNEAL PHARMACE,Active
venlafaxine,'65862040401',25,mg,AUROBINDO PHARM,Active
venlafaxine,'65862040460',25,mg,AUROBINDO PHARM,Active
venlafaxine,'68001015700',25,mg,BLUEPOINT LABOR,Active
venlafaxine,'68084089625',25,mg,AHP,Active
venlafaxine,'68084089695',25,mg,AHP,Active
venlafaxine,'68382001801',25,mg,ZYDUS PHARMACEU,Active
venlafaxine,'68382001810',25,mg,ZYDUS PHARMACEU,Active
venlafaxine,'00093738405',37.5,mg,TEVA USA,Active
venlafaxine,'00093738456',37.5,mg,TEVA USA,Active
venlafaxine,'00093738498',37.5,mg,TEVA USA,Active
venlafaxine,'00378513105',37.5,mg,MYLAN,Active
venlafaxine,'00904624661',37.5,mg,MAJOR PHARMACEU,Active
venlafaxine,'00904646861',37.5,mg,MAJOR PHARMACEU,Active
venlafaxine,'13668001801',37.5,mg,TORRENT PHARMAC,Active
venlafaxine,'13668001805',37.5,mg,TORRENT PHARMAC,Active
venlafaxine,'13668001830',37.5,mg,TORRENT PHARMAC,Active
venlafaxine,'13668001871',37.5,mg,TORRENT PHARMAC,Active
venlafaxine,'13668001874',37.5,mg,TORRENT PHARMAC,Active
venlafaxine,'13668001890',37.5,mg,TORRENT PHARMAC,Active
venlafaxine,'21695095730',37.5,mg,PHYSICIAN PARTN,Active
venlafaxine,'35356079130',37.5,mg,QUALITY CARE,Active
venlafaxine,'35356079160',37.5,mg,QUALITY CARE,Active
venlafaxine,'42254033630',37.5,mg,PHYSICIAN PARTN,Active
venlafaxine,'42291089790',37.5,mg,AVKARE,Active
venlafaxine,'43353089679',37.5,mg,APHENA PHARMA S,Active
venlafaxine,'51079013401',37.5,mg,MYLAN INSTITUTI,Active
venlafaxine,'51079013420',37.5,mg,MYLAN INSTITUTI,Active
venlafaxine,'52343013130',37.5,mg,LUCID PHARMA LL,Active
venlafaxine,'52343013190',37.5,mg,LUCID PHARMA LL,Active
venlafaxine,'54569646800',37.5,mg,A-S MEDICATION,Active
venlafaxine,'54868614100',37.5,mg,PHYSICIANS TC.,Active
venlafaxine,'54868614101',37.5,mg,PHYSICIANS TC.,Active
venlafaxine,'54868614102',37.5,mg,PHYSICIANS TC.,Active
venlafaxine,'55111045305',37.5,mg,DR.REDDY'S LAB,Active
venlafaxine,'55111045330',37.5,mg,DR.REDDY'S LAB,Active
venlafaxine,'55111045390',37.5,mg,DR.REDDY'S LAB,Active
venlafaxine,'55700010230',37.5,mg,QUALITY CARE,Active
venlafaxine,'55700010260',37.5,mg,QUALITY CARE,Active
venlafaxine,'59762018001',37.5,mg,GREENSTONE LLC.,Active
venlafaxine,'59762018002',37.5,mg,GREENSTONE LLC.,Active
venlafaxine,'59762018003',37.5,mg,GREENSTONE LLC.,Active
venlafaxine,'59762018004',37.5,mg,GREENSTONE LLC.,Active
venlafaxine,'60429012130',37.5,mg,"GSMS, INC.",Active
venlafaxine,'60429012190',37.5,mg,"GSMS, INC.",Active
venlafaxine,'60505377803',37.5,mg,APOTEX CORP,Active
venlafaxine,'60505377809',37.5,mg,APOTEX CORP,Active
venlafaxine,'63629472501',37.5,mg,BRYANT RANCH PR,Active
venlafaxine,'64679071601',37.5,mg,WOCKHARDT USA L,Active
venlafaxine,'64679071604',37.5,mg,WOCKHARDT USA L,Active
venlafaxine,'64679071605',37.5,mg,WOCKHARDT USA L,Active
venlafaxine,'65862052701',37.5,mg,AUROBINDO PHARM,Active
venlafaxine,'65862052730',37.5,mg,AUROBINDO PHARM,Active
venlafaxine,'65862052790',37.5,mg,AUROBINDO PHARM,Active
venlafaxine,'65862052799',37.5,mg,AUROBINDO PHARM,Active
venlafaxine,'68084048401',37.5,mg,AHP,Active
venlafaxine,'68084048411',37.5,mg,AHP,Active
venlafaxine,'68084069801',37.5,mg,AHP,Active
venlafaxine,'68084069811',37.5,mg,AHP,Active
venlafaxine,'68382003406',37.5,mg,ZYDUS PHARMACEU,Active
venlafaxine,'68382003410',37.5,mg,ZYDUS PHARMACEU,Active
venlafaxine,'68382003416',37.5,mg,ZYDUS PHARMACEU,Active
venlafaxine,'00093738001',37.5,mg,TEVA USA,Active
venlafaxine,'00378488201',37.5,mg,MYLAN,Active
venlafaxine,'00603615721',37.5,mg,QUALITEST,Active
venlafaxine,'00603615725',37.5,mg,QUALITEST,Active
venlafaxine,'13811067310',37.5,mg,TRIGEN LABORATO,Active
venlafaxine,'16590064430',37.5,mg,STAT RX USA,Active
venlafaxine,'16590064460',37.5,mg,STAT RX USA,Active
venlafaxine,'16590064490',37.5,mg,STAT RX USA,Active
venlafaxine,'16714031201',37.5,mg,NORTHSTAR RX LL,Active
venlafaxine,'16714065601',37.5,mg,NORTHSTAR RX LL,Active
venlafaxine,'21695071630',37.5,mg,PHYSICIAN PARTN,Active
venlafaxine,'23155024701',37.5,mg,HERITAGE PHARMA,Active
venlafaxine,'23155024709',37.5,mg,HERITAGE PHARMA,Active
venlafaxine,'42254025830',37.5,mg,PHYSICIAN PARTN,Active
venlafaxine,'42291089390',37.5,mg,AVKARE,Active
venlafaxine,'43063029230',37.5,mg,PD-RX PHARM,Active
venlafaxine,'43353037053',37.5,mg,APHENA PHARMA S,Active
venlafaxine,'43353044153',37.5,mg,APHENA PHARMA S,Active
venlafaxine,'43353068953',37.5,mg,APHENA PHARMA S,Active
venlafaxine,'43353080253',37.5,mg,APHENA PHARMA S,Active
venlafaxine,'50268079911',37.5,mg,AVPAK,Active
venlafaxine,'50268079915',37.5,mg,AVPAK,Active
venlafaxine,'51079048001',37.5,mg,MYLAN INSTITUTI,Active
venlafaxine,'51079048020',37.5,mg,MYLAN INSTITUTI,Active
venlafaxine,'52817013110',37.5,mg,"TRUPHARMA, LLC.",Active
venlafaxine,'54569646500',37.5,mg,A-S MEDICATION,Active
venlafaxine,'54868405500',37.5,mg,PHYSICIANS TC.,Active
venlafaxine,'54868405501',37.5,mg,PHYSICIANS TC.,Active
venlafaxine,'54868405502',37.5,mg,PHYSICIANS TC.,Active
venlafaxine,'54868405503',37.5,mg,PHYSICIANS TC.,Active
venlafaxine,'55111054605',37.5,mg,DR.REDDY'S LAB,Active
venlafaxine,'55111054690',37.5,mg,DR.REDDY'S LAB,Active
venlafaxine,'55700011130',37.5,mg,QUALITY CARE,Active
venlafaxine,'57237017301',37.5,mg,CITRON PHARMA L,Active
venlafaxine,'57237017390',37.5,mg,CITRON PHARMA L,Active
venlafaxine,'57664039388',37.5,mg,CARACO/SUN PHAR,Active
venlafaxine,'58016000400',37.5,mg,SOUTHWOOD PHARM,Active
venlafaxine,'58016000430',37.5,mg,SOUTHWOOD PHARM,Active
venlafaxine,'58016000460',37.5,mg,SOUTHWOOD PHARM,Active
venlafaxine,'58016000490',37.5,mg,SOUTHWOOD PHARM,Active
venlafaxine,'59762348102',37.5,mg,GREENSTONE LLC.,Active
venlafaxine,'61919064460',37.5,mg,DIRECT RX,Active
venlafaxine,'61919094030',37.5,mg,DIRECT RX,Active
venlafaxine,'62332000931',37.5,mg,ALEMBIC PHARMAC,Active
venlafaxine,'63629332301',37.5,mg,BRYANT RANCH PR,Active
venlafaxine,'63629332302',37.5,mg,BRYANT RANCH PR,Active
venlafaxine,'65162030209',37.5,mg,AMNEAL PHARMACE,Active
venlafaxine,'65862040501',37.5,mg,AUROBINDO PHARM,Active
venlafaxine,'65862040560',37.5,mg,AUROBINDO PHARM,Active
venlafaxine,'65862040590',37.5,mg,AUROBINDO PHARM,Active
venlafaxine,'68001015800',37.5,mg,BLUEPOINT LABOR,Active
venlafaxine,'68084033001',37.5,mg,AHP,Active
venlafaxine,'68084033011',37.5,mg,AHP,Active
venlafaxine,'68084084401',37.5,mg,AHP,Active
venlafaxine,'68084084411',37.5,mg,AHP,Active
venlafaxine,'68382001901',37.5,mg,ZYDUS PHARMACEU,Active
venlafaxine,'68382001910',37.5,mg,ZYDUS PHARMACEU,Active
venlafaxine,'00131326532',37.5,mg,UCB PHARMA,Active
venlafaxine,'00131326546',37.5,mg,UCB PHARMA,Active
venlafaxine,'13811071230',37.5,mg,TRIGEN LABORATO,Active
venlafaxine,'13811071290',37.5,mg,TRIGEN LABORATO,Active
venlafaxine,'41616076081',37.5,mg,SUN PHARMA GLOB,Active
venlafaxine,'41616076083',37.5,mg,SUN PHARMA GLOB,Active
venlafaxine,'54868612700',37.5,mg,PHYSICIANS TC.,Active
venlafaxine,'65580030103',37.5,mg,UCB PHARMA,Active
venlafaxine,'65580030109',37.5,mg,UCB PHARMA,Active
venlafaxine,'68025007930',37.5,mg,VERTICAL PHARM,Active
venlafaxine,'68025007990',37.5,mg,VERTICAL PHARM,Active
venlafaxine,'00093738101',50,mg,TEVA USA,Active
venlafaxine,'00378488301',50,mg,MYLAN,Active
venlafaxine,'00603614921',50,mg,QUALITEST,Active
venlafaxine,'13811067410',50,mg,TRIGEN LABORATO,Active
venlafaxine,'16714031301',50,mg,NORTHSTAR RX LL,Active
venlafaxine,'16714065701',50,mg,NORTHSTAR RX LL,Active
